number,state,createdAt,mergedAt,closedAt,org,repo,title,additions,deletions,changedFiles,commits,comments,reviews,baseRef,headRef,url
36115,"CLOSED","2024-08-13T17:47:35Z","","2024-08-13T18:05:48Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-08-13-10-4…",23,632,18,2,1,0,"master","data-platform-promoteToStaging-2024-08-13-10-47-03","https://git.taservs.net/ops/argo-apps/pull/36115"
36051,"CLOSED","2024-08-12T23:27:35Z","","2024-08-13T18:06:28Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-08-12-16-27-06",19,18,15,1,1,0,"master","data-platform-promoteToStaging-2024-08-12-16-27-06","https://git.taservs.net/ops/argo-apps/pull/36051"
36045,"MERGED","2024-08-12T21:16:24Z","2024-08-13T22:50:08Z","2024-08-13T22:50:08Z","ops","argo-apps","test(conductor): update tags for end-to-end testing",2,2,2,4,1,1,"master","aroethe/promToStage","https://git.taservs.net/ops/argo-apps/pull/36045"
52185,"MERGED","2024-08-12T19:14:20Z","2024-08-16T22:33:21Z","2024-08-16T22:33:21Z","ops","k8s-deploy","revert(RMS integrations): conductor hotfix revert",2,2,1,5,1,2,"master","aroethe/conductor-hotfix-revert","https://git.taservs.net/ops/k8s-deploy/pull/52185"
52182,"MERGED","2024-08-12T18:47:39Z","2024-08-14T16:43:06Z","2024-08-14T16:43:06Z","ops","k8s-deploy","fix(RMS Integrations): Conductor off-cycle tag update",2,2,1,1,1,1,"master","aroethe/conductor-hotfix","https://git.taservs.net/ops/k8s-deploy/pull/52182"
36033,"CLOSED","2024-08-12T18:22:53Z","","2024-08-12T18:23:21Z","ops","argo-apps","Data platform promote to staging: Conductor off-cycle",157301,24895,5125,10000,2,0,"master","data-platform-promoteToStaging-2024-08-12-11-22-10","https://git.taservs.net/ops/argo-apps/pull/36033"
348,"CLOSED","2024-08-12T18:14:46Z","","2024-08-12T20:45:33Z","integrations","conductor","refactor(chainedIntegrations): NonGo/warrants/supplement attachments (#226)",227,191,15,1,0,0,"master","releases/release-2024-08-12-11-13","https://git.taservs.net/integrations/conductor/pull/348"
12379,"MERGED","2024-08-12T16:25:31Z","2024-09-06T16:33:00Z","2024-09-06T16:33:01Z","ops","grafana-telemetry","feat(alert): autoDLQ alert in US1",9,2,2,3,0,4,"master","aroethe/autoDLQ-alert","https://git.taservs.net/ops/grafana-telemetry/pull/12379"
51335,"MERGED","2024-08-01T19:03:15Z","2024-08-01T19:26:29Z","2024-08-01T19:26:29Z","ops","k8s-deploy","fix(autodlq): hotfix",2,2,1,1,1,1,"master","data-platform/promoteToProd/us1/2024-08-01-11-57","https://git.taservs.net/ops/k8s-deploy/pull/51335"
35686,"MERGED","2024-08-01T18:54:13Z","2024-08-01T18:58:45Z","2024-08-01T18:58:45Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-08-01-11-54",4,4,2,2,1,1,"master","data-platform-promoteToStaging-2024-08-01-11-53-34","https://git.taservs.net/ops/argo-apps/pull/35686"
36,"MERGED","2024-07-31T21:08:29Z","2024-08-01T18:44:55Z","2024-08-01T18:44:55Z","integrations","autoDLQ","fix(prompter): remove empty return",1,2,1,4,0,2,"master","aroethe/clipboardFix","https://git.taservs.net/integrations/autoDLQ/pull/36"
35326,"MERGED","2024-07-24T21:02:12Z","2024-07-24T22:43:22Z","2024-07-24T22:43:22Z","ops","argo-apps","promote AutoDLQ tags",6,6,3,5,1,1,"master","data-platform-promoteToStaging-2024-07-24-14-00-55","https://git.taservs.net/ops/argo-apps/pull/35326"
35321,"CLOSED","2024-07-24T20:39:10Z","","2024-07-26T18:19:57Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-07-24-13-3…",4,4,2,2,1,0,"master","data-platform-promoteToStaging-2024-07-24-13-38-43","https://git.taservs.net/ops/argo-apps/pull/35321"
29,"MERGED","2024-07-22T23:29:57Z","2024-07-23T17:01:12Z","2024-07-23T17:01:12Z","integrations","autoDLQ","aroethe/build",27,6,5,2,0,1,"master","aroethe/build","https://git.taservs.net/integrations/autoDLQ/pull/29"
28,"MERGED","2024-07-18T20:43:08Z","2024-07-23T18:02:37Z","2024-07-23T18:02:37Z","integrations","autoDLQ","refactor(api): unused activemq struct",26,39,4,5,0,1,"master","aroethe/smallrefactor","https://git.taservs.net/integrations/autoDLQ/pull/28"
27,"MERGED","2024-07-18T20:34:55Z","2024-07-24T20:30:04Z","2024-07-24T20:30:04Z","integrations","autoDLQ","feat(action): queueStats lookup",177,2,4,7,0,1,"master","aroethe/cleanPRqueueName","https://git.taservs.net/integrations/autoDLQ/pull/27"
11904,"MERGED","2024-07-15T19:54:09Z","2024-08-20T16:53:20Z","2024-08-20T16:53:20Z","ops","grafana-telemetry","fix(runbook): update to inform support and instruct to send email",2,1,1,3,0,3,"master","aroethe/support-request","https://git.taservs.net/ops/grafana-telemetry/pull/11904"
11849,"MERGED","2024-07-10T22:12:06Z","2024-08-07T21:53:38Z","2024-08-07T21:53:38Z","ops","grafana-telemetry","feat(alert): add runbook/dashboard and update source",4,2,2,4,0,6,"master","aroethe/autoDLQ-alert","https://git.taservs.net/ops/grafana-telemetry/pull/11849"
25,"CLOSED","2024-07-09T23:58:10Z","","2024-12-11T17:56:05Z","integrations","autoDLQ","aroethe/queueAlert",298,47,8,11,0,0,"master","aroethe/queueAlert","https://git.taservs.net/integrations/autoDLQ/pull/25"
47894,"CLOSED","2024-07-02T18:18:09Z","","2024-07-02T18:33:12Z","ops","k8s-deploy","demo autodlq deploy",2,2,1,1,1,0,"master","data-platform/promoteToProd/us1/2024-07-02-11-17","https://git.taservs.net/ops/k8s-deploy/pull/47894"
47890,"CLOSED","2024-07-02T17:49:11Z","","2024-07-02T20:33:56Z","ops","k8s-deploy","[Do not merge] only for testing",2,2,1,1,1,0,"master","data-platform/promoteToProd/us1/2024-07-02-10-46","https://git.taservs.net/ops/k8s-deploy/pull/47890"
47888,"MERGED","2024-07-02T17:42:45Z","2024-07-03T18:05:34Z","2024-07-03T18:05:34Z","ops","k8s-deploy","Deploy AutoDLQ",2,2,1,2,1,1,"master","data-platform/promoteToProd/us1/2024-07-02-10-33","https://git.taservs.net/ops/k8s-deploy/pull/47888"
34469,"MERGED","2024-07-02T17:22:52Z","2024-07-02T17:30:36Z","2024-07-02T17:30:36Z","ops","argo-apps","Retry AutoDLQ deploy",1,1,1,2,1,1,"master","data-platform-promoteToStaging-2024-07-02-10-21-27","https://git.taservs.net/ops/argo-apps/pull/34469"
47880,"CLOSED","2024-07-02T16:57:23Z","","2024-07-02T17:32:55Z","ops","k8s-deploy","Deploy AutoDLQ",2,2,1,1,1,0,"master","data-platform/promoteToProd/us1/2024-07-02-09-54","https://git.taservs.net/ops/k8s-deploy/pull/47880"
47877,"CLOSED","2024-07-02T16:30:04Z","","2024-07-02T17:32:48Z","ops","k8s-deploy","Promote to prod autoDLQ",2,2,1,2,1,0,"master","data-platform/promoteToProd/us1/2024-07-02-09-29","https://git.taservs.net/ops/k8s-deploy/pull/47877"
34464,"CLOSED","2024-07-02T16:23:43Z","","2024-07-02T16:26:42Z","ops","argo-apps","AutoDLQ Upgrade",4,1,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-02-09-19-25","https://git.taservs.net/ops/argo-apps/pull/34464"
47796,"CLOSED","2024-07-02T00:54:39Z","","2024-07-02T17:32:42Z","ops","k8s-deploy","add autodlq",2,2,1,1,1,0,"master","aroethe/autoDLQ2","https://git.taservs.net/ops/k8s-deploy/pull/47796"
47794,"CLOSED","2024-07-02T00:39:04Z","","2024-07-02T00:52:09Z","ops","k8s-deploy","autoDLQ/promoteToProd",2,2,1,1,1,0,"master","autoDLQ/promoteToProd","https://git.taservs.net/ops/k8s-deploy/pull/47794"
47793,"CLOSED","2024-07-02T00:37:27Z","","2024-07-02T00:38:30Z","ops","k8s-deploy","AutoDLQ promoteToProd",2,2,1,2,0,0,"master","promoteToProd","https://git.taservs.net/ops/k8s-deploy/pull/47793"
34429,"MERGED","2024-07-02T00:13:13Z","2024-07-02T00:18:53Z","2024-07-02T00:18:53Z","ops","argo-apps","Deploy AutoDLQ",2,2,1,2,1,1,"master","data-platform-promoteToStaging-2024-07-01-17-12-23","https://git.taservs.net/ops/argo-apps/pull/34429"
24,"MERGED","2024-07-01T23:59:49Z","2024-07-02T00:01:42Z","2024-07-02T00:01:42Z","integrations","autoDLQ","fix: build release name",1,1,1,1,0,1,"master","aroethe/hotfix","https://git.taservs.net/integrations/autoDLQ/pull/24"
34427,"CLOSED","2024-07-01T23:28:46Z","","2024-07-02T16:26:52Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-07-01-16-2…",4,1,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-01-16-28-30","https://git.taservs.net/ops/argo-apps/pull/34427"
47783,"CLOSED","2024-07-01T23:07:50Z","","2024-07-02T00:37:09Z","ops","k8s-deploy","Update autodlq tag ",2,2,1,2,1,0,"master","promoteToProd","https://git.taservs.net/ops/k8s-deploy/pull/47783"
34410,"MERGED","2024-07-01T19:49:29Z","2024-07-01T22:58:44Z","2024-07-01T22:58:44Z","ops","argo-apps","feat(us1): deployment",22,2,4,3,1,1,"master","aroethe/us1-autodlq","https://git.taservs.net/ops/argo-apps/pull/34410"
34405,"CLOSED","2024-07-01T18:57:35Z","","2024-07-01T18:57:42Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-07-01-11-5…",3,2,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-01-11-55-41","https://git.taservs.net/ops/argo-apps/pull/34405"
34396,"CLOSED","2024-07-01T17:03:23Z","","2024-07-01T17:03:40Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-07-01-10-0…",3,2,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-01-10-03-03","https://git.taservs.net/ops/argo-apps/pull/34396"
34395,"CLOSED","2024-07-01T17:02:03Z","","2024-07-01T17:04:05Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-07-01-10-0…",3,2,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-01-10-01-50","https://git.taservs.net/ops/argo-apps/pull/34395"
34393,"CLOSED","2024-07-01T17:00:11Z","","2024-07-01T18:35:49Z","ops","argo-apps","autodlq promoteToStaging",3,2,2,1,1,0,"master","data-platform-promoteToStaging-2024-07-01-09-59-00","https://git.taservs.net/ops/argo-apps/pull/34393"
152,"MERGED","2024-06-28T18:56:14Z","2024-07-15T16:36:44Z","2024-07-15T16:36:44Z","rcom","infra","build(deploy): autodlq service during branch cut",1,1,1,2,0,1,"master","aroethe/autoDLQ","https://git.taservs.net/rcom/infra/pull/152"
11694,"MERGED","2024-06-26T16:22:59Z","2024-07-10T18:51:49Z","2024-07-10T18:51:50Z","ops","grafana-telemetry","feat(dashboard): autodlq tool + ag1/us2 alert",186,0,2,8,0,1,"master","aroethe/autoDLQ","https://git.taservs.net/ops/grafana-telemetry/pull/11694"
34108,"MERGED","2024-06-25T21:11:54Z","2024-07-01T16:44:40Z","2024-07-01T16:44:40Z","ops","argo-apps","fix(autodlq): env vars",11,0,1,24,1,1,"master","aroethe/autoDLQ-qa-branch","https://git.taservs.net/ops/argo-apps/pull/34108"
22,"MERGED","2024-06-24T22:08:36Z","2024-07-15T19:32:02Z","2024-07-15T19:32:02Z","integrations","autoDLQ","docs: readmd",60,2,2,3,0,1,"master","aroethe/docs","https://git.taservs.net/integrations/autoDLQ/pull/22"
21,"MERGED","2024-06-24T17:16:31Z","2024-07-01T21:47:59Z","2024-07-01T21:47:59Z","integrations","autoDLQ","feat(metrics): setup",865,55,14,20,0,9,"master","aroethe/metrics","https://git.taservs.net/integrations/autoDLQ/pull/21"
2184,"MERGED","2024-06-14T17:37:33Z","2024-06-14T17:39:58Z","2024-06-14T17:39:58Z","axon","axon-teamcity","fix(ag1): setup deployment into develop",1,1,1,1,0,1,"master","aroethe/Setup-ag1","https://git.taservs.net/axon/axon-teamcity/pull/2184"
38,"MERGED","2024-06-13T21:32:24Z","2024-06-13T21:43:40Z","2024-06-13T21:43:40Z","ops","renovate","Update renovate-config.js",3,0,1,1,0,1,"master","aroethe/autoDLQ","https://git.taservs.net/ops/renovate/pull/38"
2174,"CLOSED","2024-06-11T20:49:07Z","","2024-06-11T23:45:21Z","axon","axon-teamcity","feat(qa): setup ag1 path to overlay",1,1,1,1,0,0,"master","aroethe/autoDLQ-qa-branch","https://git.taservs.net/axon/axon-teamcity/pull/2174"
33296,"MERGED","2024-06-07T20:54:35Z","2024-06-07T21:10:27Z","2024-06-07T21:10:27Z","ops","argo-apps","fix(env): url",1,1,1,1,1,1,"master","aroethe/fixautodlqENV2","https://git.taservs.net/ops/argo-apps/pull/33296"
33293,"CLOSED","2024-06-07T20:26:25Z","","2024-06-07T20:55:27Z","ops","argo-apps","fix(env): US2 overlay var swap ag1-us2",148522,20568,4663,10000,2,0,"master","aroethe/fixautodlqENV","https://git.taservs.net/ops/argo-apps/pull/33293"
33290,"MERGED","2024-06-07T19:57:37Z","2024-06-07T20:15:06Z","2024-06-07T20:15:06Z","ops","argo-apps","Upgrade autoDLQ in US2",2,2,1,2,1,1,"master","data-platform-promoteToStaging-2024-06-07-12-56-23","https://git.taservs.net/ops/argo-apps/pull/33290"
1566,"CLOSED","2024-05-29T18:38:40Z","","2024-07-08T19:29:54Z","integrations","translator","feat(upgrade): axon-enterprise conversion",249,139,9,1,0,0,"master","aroethe/@axon-enterprise","https://git.taservs.net/integrations/translator/pull/1566"
19,"MERGED","2024-05-28T19:31:20Z","2024-05-28T19:34:58Z","2024-05-28T19:34:58Z","integrations","autoDLQ","fix(config): naming setup",2,2,1,1,0,1,"master","aroethe/hotfix-naming","https://git.taservs.net/integrations/autoDLQ/pull/19"
18,"MERGED","2024-05-24T21:56:22Z","2024-05-28T18:16:25Z","2024-05-28T18:16:25Z","integrations","autoDLQ","fix(config): swap secret -> env because already done in other services",4,2,5,2,0,1,"master","aroethe/argosetup","https://git.taservs.net/integrations/autoDLQ/pull/18"
16,"MERGED","2024-05-22T22:04:50Z","2024-06-07T17:34:24Z","2024-06-07T17:34:24Z","integrations","autoDLQ","test: repo unit tests",677,41,20,27,0,2,"master","aroethe/unitTests","https://git.taservs.net/integrations/autoDLQ/pull/16"
32718,"CLOSED","2024-05-22T18:10:33Z","","2024-05-29T20:03:08Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-05-22-11-0…",27,8,5,1,1,0,"master","data-platform-promoteToStaging-2024-05-22-11-09-43","https://git.taservs.net/ops/argo-apps/pull/32718"
14,"MERGED","2024-05-22T00:27:49Z","2024-05-22T00:31:31Z","2024-05-22T00:31:31Z","integrations","autoDLQ","build(docker): add user setup",3,44,2,1,0,1,"master","aroethe/fixdocker","https://git.taservs.net/integrations/autoDLQ/pull/14"
13,"MERGED","2024-05-20T23:34:25Z","2024-05-22T00:14:18Z","2024-05-22T00:14:18Z","integrations","autoDLQ","refactor(app): switch auth + docker setup",232,342,31,20,0,6,"master","aroethe/dockerSetup","https://git.taservs.net/integrations/autoDLQ/pull/13"
42828,"CLOSED","2024-05-16T21:13:18Z","","2024-06-03T21:47:41Z","ops","k8s-deploy","build(rollback): prod to previous release",2,2,1,1,1,0,"master","data-platform/promoteToProdRollback/us1/2024-03-20-17-09","https://git.taservs.net/ops/k8s-deploy/pull/42828"
1544,"CLOSED","2024-05-14T17:01:27Z","","2024-09-30T21:07:19Z","integrations","translator","feat(route): /parseTemplate for liquid to JSON conversion",80,20,3,8,1,1,"master","aroethe/translatorClient","https://git.taservs.net/integrations/translator/pull/1544"
12,"CLOSED","2024-05-13T16:50:05Z","","2024-05-22T03:45:18Z","integrations","autoDLQ","ci(docker): remove axon image repo",1,1,1,1,1,0,"master","aroethe/dockerImage","https://git.taservs.net/integrations/autoDLQ/pull/12"
305,"MERGED","2024-04-24T17:39:47Z","2024-04-24T20:49:46Z","2024-04-24T20:49:46Z","integrations","conductor","fix(logger): add type info",7,5,2,2,0,3,"master","aroethe/hotfix-logger","https://git.taservs.net/integrations/conductor/pull/305"
289,"MERGED","2024-04-11T20:46:26Z","2024-04-23T22:11:46Z","2024-04-23T22:11:46Z","integrations","conductor","fix(callHermes): check response header == original transactionId",42,14,5,45,0,7,"master","aroethe/CorrelationId-check","https://git.taservs.net/integrations/conductor/pull/289"
11,"MERGED","2024-03-02T22:50:31Z","2024-06-21T00:23:55Z","2024-06-21T00:23:55Z","integrations","autoDLQ","feat(action): partial purge after requeue based on feed transactions",445,130,15,31,0,2,"master","aroethe/qualityDay","https://git.taservs.net/integrations/autoDLQ/pull/11"
294,"MERGED","2024-02-28T00:27:03Z","2024-03-06T19:41:40Z","2024-03-06T19:41:40Z","rcom","karate-api-test","feat(integration): max depth e2e test",55,0,3,6,2,7,"master","aroethe/chainedIntegrationE2E","https://git.taservs.net/rcom/karate-api-test/pull/294"
235,"CLOSED","2024-02-21T17:31:29Z","","2024-04-15T21:19:37Z","integrations","conductor","style(format): dotnet format lint rule ",1785,1217,210,21,2,1,"master","aroethe/dotnet-format","https://git.taservs.net/integrations/conductor/pull/235"
234,"MERGED","2024-02-20T22:27:02Z","2024-02-23T01:51:47Z","2024-02-23T01:51:47Z","integrations","conductor","fix(messageHandler): attachments logger setup",37,4,2,27,0,2,"master","aroethe/hotfix","https://git.taservs.net/integrations/conductor/pull/234"
226,"MERGED","2024-02-05T20:09:32Z","2024-08-09T21:48:52Z","2024-08-09T21:48:52Z","integrations","conductor","refactor(chainedIntegrations): NonGo/warrants/supplement attachments",227,191,15,59,1,21,"master","aroethe/attachments-refactor-pt2","https://git.taservs.net/integrations/conductor/pull/226"
225,"MERGED","2024-02-02T00:20:43Z","2024-02-14T23:00:41Z","2024-02-14T23:00:41Z","integrations","conductor","feat(messageHandler): max depth check for chained integrations",70,16,9,26,0,8,"master","aroethe/chain-max-depth-check","https://git.taservs.net/integrations/conductor/pull/225"
33976,"MERGED","2024-01-23T21:47:24Z","2024-01-23T21:58:51Z","2024-01-23T21:58:51Z","ops","k8s-deploy","Updated tag for deployment",2,2,1,1,1,1,"master","aroethe/off-cycle","https://git.taservs.net/ops/k8s-deploy/pull/33976"
27257,"MERGED","2024-01-23T21:21:35Z","2024-01-23T21:24:07Z","2024-01-23T21:24:07Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-01-23-14-2…",6,6,6,1,0,1,"master","data-platform-promoteToStaging-2024-01-23-14-21-10","https://git.taservs.net/ops/argo-apps/pull/27257"
27250,"MERGED","2024-01-23T19:25:49Z","2024-01-23T19:26:59Z","2024-01-23T19:26:59Z","ops","argo-apps","Difference from master data-platform-promoteToStaging-2024-01-23-12-2…",6,6,6,1,0,1,"master","data-platform-promoteToStaging-2024-01-23-12-25-26","https://git.taservs.net/ops/argo-apps/pull/27250"
215,"MERGED","2024-01-09T18:23:26Z","2024-02-13T17:41:53Z","2024-02-13T17:41:53Z","integrations","conductor"," refactor(chainedIntegrations): incident attachments ",138,58,7,12,0,3,"master","aroethe/attachments-refactor","https://git.taservs.net/integrations/conductor/pull/215"
261,"MERGED","2024-01-02T17:42:47Z","2024-01-04T03:11:09Z","2024-01-04T03:11:09Z","rcom","karate-api-test","test(nonGO): update document",55,1,3,2,0,3,"master","aroethe/nonGO-updateDocument","https://git.taservs.net/rcom/karate-api-test/pull/261"
211,"MERGED","2023-12-12T17:02:39Z","2023-12-15T23:15:26Z","2023-12-15T23:15:26Z","integrations","conductor","feat(transport) NonGO update document",376,71,9,17,0,7,"master","aroethe/update-document","https://git.taservs.net/integrations/conductor/pull/211"
5210,"MERGED","2023-12-08T18:45:47Z","2023-12-12T21:30:26Z","2023-12-12T21:30:26Z","rcom","hermes","feat(mutation): expose updateDocument to integrations",124,2,5,3,0,9,"master","aroethe/NonGO-updateDocument","https://git.taservs.net/rcom/hermes/pull/5210"
